PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
655f8c42a20c94f85160d5dc,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708007159555,1708007170664,\Somewhat disagree\,\Somewhat disagree\,\2\,1708007168617,1708007168617,9062,9062,11109,buq,qns-item-noham,1,26424,0.0-1.0-0.0,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Highly agree,4,1708007170667,1708007174922,\Highly agree\,\Highly agree\,\4\,1708007174227,1708007174227,3560,3560,4255,buq,qns-item-noham,2,30682,0.0-1.0-0.1,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708007174932,1708007180534,\Somewhat agree\,\Somewhat agree\,\3\,1708007179899,1708007179899,4967,4967,5602,buq,qns-item-noham,3,36294,0.0-1.0-0.2,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708007180538,1708007185712,\Somewhat agree\,\Somewhat agree\,\3\,1708007185126,1708007185126,4588,4588,5174,buq,qns-item-noham,4,41472,0.0-1.0-0.3,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Highly agree,4,1708007185714,1708007192015,\Highly agree\,\Highly agree\,\4\,1708007191180,1708007191180,5466,5466,6301,buq,qns-item-noham,5,47775,0.0-1.0-0.4,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat disagree,2,1708007192018,1708007198024,\Somewhat disagree\,\Somewhat disagree\,\2\,1708007197738,1708007197738,5720,5720,6006,buq,qns-item-noham,6,53784,0.0-1.0-0.5,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Highly disagree,1,1708007198027,1708007202659,\Highly disagree\,\Highly disagree\,\1\,1708007202031,1708007202031,4004,4004,4632,buq,qns-item-noham,7,58419,0.0-1.0-0.6,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat agree,3,1708007202662,1708007207883,\Somewhat agree\,\Somewhat agree\,\3\,1708007207357,1708007207357,4695,4695,5221,buq,qns-item-noham,8,63643,0.0-1.0-0.7,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1708007207886,1708007211838,\Somewhat agree\,\Somewhat agree\,\3\,1708007211176,1708007211176,3290,3290,3952,buq,qns-item-noham,9,67599,0.0-1.0-0.8,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
655f8c42a20c94f85160d5dc,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat agree,3,1708007211841,1708007215688,\Somewhat agree\,\Somewhat agree\,\3\,1708007215175,1708007215175,3334,3334,3847,buq,qns-item-noham,10,71448,0.0-1.0-0.9,65ce1eca82438d58179de6eb,AWAITING REVIEW,2024-02-15T14:25:19.426000Z,2024-02-15T14:37:19.592000Z,,2024-02-15T14:37:20.079186Z,721.0,CVPIIDEI,479,37,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
