PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
6413577c3565b8c76d846034,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708005944598,1708005955200,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005954510,1708005954510,9912,9912,10602,buq,qns-item-noham,1,17272,0.0-1.0-0.0,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708005955202,1708005959067,\Somewhat agree\,\Somewhat agree\,\3\,1708005958474,1708005958474,3272,3272,3865,buq,qns-item-noham,2,21139,0.0-1.0-0.1,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Highly agree,4,1708005959068,1708005964605,\Highly agree\,\Highly agree\,\4\,1708005964051,1708005964051,4983,4983,5537,buq,qns-item-noham,3,26677,0.0-1.0-0.2,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat disagree,2,1708005964606,1708005968887,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005968295,1708005968295,3689,3689,4281,buq,qns-item-noham,4,30959,0.0-1.0-0.3,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708005968888,1708005972839,\Somewhat agree\,\Somewhat agree\,\3\,1708005972021,1708005972021,3133,3133,3951,buq,qns-item-noham,5,34911,0.0-1.0-0.4,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly disagree,1,1708005972840,1708005981489,\Highly disagree\,\Highly disagree\,\1\,1708005980976,1708005980976,8136,8136,8649,buq,qns-item-noham,6,43561,0.0-1.0-0.5,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Highly agree,4,1708005981490,1708005989253,\Highly agree\,\Highly agree\,\4\,1708005988387,1708005988387,6897,6897,7763,buq,qns-item-noham,7,51325,0.0-1.0-0.6,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat agree,3,1708005989254,1708005992781,\Somewhat agree\,\Somewhat agree\,\3\,1708005992244,1708005992244,2990,2990,3527,buq,qns-item-noham,8,54853,0.0-1.0-0.7,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly agree,4,1708005992782,1708005995349,\Highly agree\,\Highly agree\,\4\,1708005994761,1708005994761,1979,1979,2567,buq,qns-item-noham,9,57421,0.0-1.0-0.8,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
6413577c3565b8c76d846034,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708005995351,1708005998059,\Highly agree\,\Highly agree\,\4\,1708005997523,1708005997523,2172,2172,2708,buq,qns-item-noham,10,60132,0.0-1.0-0.9,65ce19f651308eb68e6b77e5,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
