PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
631b842a5603f48811a26093,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708007353091,1708007360733,\Somewhat disagree\,\Somewhat disagree\,\2\,1708007359552,1708007359552,6461,6461,7642,buq,qns-item-noham,1,12275,0.0-1.0-0.0,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708007360735,1708007363983,\Somewhat agree\,\Somewhat agree\,\3\,1708007363489,1708007363489,2754,2754,3248,buq,qns-item-noham,2,15526,0.0-1.0-0.1,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708007363985,1708007366951,\Somewhat agree\,\Somewhat agree\,\3\,1708007366337,1708007366337,2352,2352,2966,buq,qns-item-noham,3,18493,0.0-1.0-0.2,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708007366951,1708007370020,\Somewhat agree\,\Somewhat agree\,\3\,1708007368546,1708007368546,1595,1595,3069,buq,qns-item-noham,4,21562,0.0-1.0-0.3,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708007370021,1708007373716,\Highly agree\,\Somewhat agree\,\4\,1708007372124,1708007372745,2103,2724,3695,buq,qns-item-noham,5,25258,0.0-1.0-0.4,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly agree,4,1708007373718,1708007382420,\Highly agree\,\Highly agree\,\4\,1708007381896,1708007381896,8178,8178,8702,buq,qns-item-noham,6,33962,0.0-1.0-0.5,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Highly disagree,1,1708007382421,1708007384904,\Highly disagree\,\Highly disagree\,\1\,1708007384398,1708007384398,1977,1977,2483,buq,qns-item-noham,7,36446,0.0-1.0-0.6,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Highly agree,4,1708007384905,1708007387836,\Somewhat agree\,\Highly agree\,\3\,1708007386746,1708007387186,1841,2281,2931,buq,qns-item-noham,8,39378,0.0-1.0-0.7,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1708007387837,1708007392613,\Somewhat agree\,\Somewhat agree\,\3\,1708007392193,1708007392193,4356,4356,4776,buq,qns-item-noham,9,44155,0.0-1.0-0.8,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
631b842a5603f48811a26093,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708007392614,1708007394443,\Highly agree\,\Highly agree\,\4\,1708007393979,1708007393979,1365,1365,1829,buq,qns-item-noham,10,45985,0.0-1.0-0.9,65ce1f8986021fa092b3e27a,AWAITING REVIEW,2024-02-15T14:28:49.971000Z,2024-02-15T14:37:19.950000Z,,2024-02-15T14:37:20.517981Z,510.0,CVPIIDEI,1899,30,Female,Mixed,United States,United States,United States,English,No,Full-Time,Not Applicable
