PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
64012ede87cf8786dede05b6,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat agree,3,1708010142086,1708010149909,\Somewhat agree\,\Somewhat agree\,\3\,1708010149092,1708010149092,7006,7006,7823,buq,qns-item-noham,1,13448,0.0-1.0-0.0,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Highly agree,4,1708010149912,1708010156288,\Highly agree\,\Highly agree\,\4\,1708010155586,1708010155586,5674,5674,6376,buq,qns-item-noham,2,19827,0.0-1.0-0.1,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Highly agree,4,1708010156289,1708010160013,\Highly agree\,\Highly agree\,\4\,1708010159593,1708010159593,3304,3304,3724,buq,qns-item-noham,3,23552,0.0-1.0-0.2,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Highly disagree,1,1708010160014,1708010165846,\Highly disagree\,\Highly disagree\,\1\,1708010165045,1708010165045,5031,5031,5832,buq,qns-item-noham,4,29385,0.0-1.0-0.3,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708010165847,1708010171872,\Highly agree\,\Somewhat agree\,\4\,1708010169540,1708010171220,3693,5373,6025,buq,qns-item-noham,5,35411,0.0-1.0-0.4,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly disagree,1,1708010171873,1708010176950,\Highly disagree\,\Highly disagree\,\1\,1708010176405,1708010176405,4532,4532,5077,buq,qns-item-noham,6,40489,0.0-1.0-0.5,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1708010176952,1708010181342,\Somewhat disagree\,\Somewhat disagree\,\2\,1708010180851,1708010180851,3899,3899,4390,buq,qns-item-noham,7,44881,0.0-1.0-0.6,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat agree,3,1708010181343,1708010183988,\Somewhat agree\,\Somewhat agree\,\3\,1708010183486,1708010183486,2143,2143,2645,buq,qns-item-noham,8,47527,0.0-1.0-0.7,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly agree,4,1708010183989,1708010189251,\Somewhat agree\,\Highly agree\,\3\,1708010187317,1708010188854,3328,4865,5262,buq,qns-item-noham,9,52791,0.0-1.0-0.8,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708010189252,1708010191484,\Highly agree\,\Highly agree\,\4\,1708010190983,1708010190983,1731,1731,2232,buq,qns-item-noham,10,55023,0.0-1.0-0.9,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,<b>I have lots of beliefs that I?m only sort of sure about.,Highly disagree,11/94,Highly disagree,1,1708010191485,1708010195013,\Highly disagree\,\Highly disagree\,\1\,1708010194566,1708010194566,3081,3081,3528,buq,qns-item-noham,11,58552,0.0-1.0-0.10,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,"<b>If I go to my favorite restaurant and the food is surprisingly bad, it reminds me there are many disappointments in life.",Highly disagree,12/94,Highly agree,4,1708010195014,1708010199152,\Highly agree\,\Highly agree\,\4\,1708010198577,1708010198577,3563,3563,4138,buq,qns-item-noham,12,62691,0.0-1.0-0.11,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,13/94,Somewhat agree,3,1708010199153,1708010202866,\Somewhat agree\,\Somewhat agree\,\3\,1708010202149,1708010202149,2996,2996,3713,buq,qns-item-noham,13,66405,0.0-1.0-0.12,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
64012ede87cf8786dede05b6,"<b>When I talk to others, I often worry I?ll convince them of something I didn?t mean to.",Highly disagree,14/94,Highly disagree,1,1708010202867,1708010209606,\Highly disagree\,\Highly disagree\,\1\,1708010207543,1708010207543,4676,4676,6739,buq,qns-item-noham,14,73145,0.0-1.0-0.13,65ce2a8100b342998f91ca08,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
