PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
63f3731fccf0d4e95aa80d11,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat agree,3,1708004353065,1708004374739,\Somewhat agree\,\Somewhat agree\,\3\,1708004373325,1708004373325,20260,20260,21674,buq,qns-item-noham,1,587652,0.0-1.0-0.0,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708004374743,1708004383385,\Somewhat agree\,\Somewhat agree\,\3\,1708004382102,1708004382102,7359,7359,8642,buq,qns-item-noham,2,596298,0.0-1.0-0.1,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708004383387,1708004389355,\Somewhat agree\,\Somewhat agree\,\3\,1708004388301,1708004388301,4914,4914,5968,buq,qns-item-noham,3,602268,0.0-1.0-0.2,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat disagree,2,1708004389357,1708004395200,\Somewhat disagree\,\Somewhat disagree\,\2\,1708004393694,1708004393694,4337,4337,5843,buq,qns-item-noham,4,608113,0.0-1.0-0.3,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Highly agree,4,1708004395203,1708004402677,\Highly agree\,\Highly agree\,\4\,1708004400595,1708004400595,5392,5392,7474,buq,qns-item-noham,5,615590,0.0-1.0-0.4,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat agree,3,1708004402679,1708004409689,\Somewhat agree\,\Somewhat agree\,\3\,1708004408621,1708004408621,5942,5942,7010,buq,qns-item-noham,6,622602,0.0-1.0-0.5,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1708004409692,1708004420201,\Somewhat disagree\,\Somewhat disagree\,\2\,1708004419461,1708004419461,9769,9769,10509,buq,qns-item-noham,7,633114,0.0-1.0-0.6,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat agree,3,1708004420205,1708004425623,\Somewhat agree\,\Somewhat agree\,\3\,1708004424223,1708004424223,4018,4018,5418,buq,qns-item-noham,8,638536,0.0-1.0-0.7,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat disagree,2,1708004425626,1708004432085,\Somewhat disagree\,\Somewhat disagree\,\2\,1708004430701,1708004430701,5075,5075,6459,buq,qns-item-noham,9,644998,0.0-1.0-0.8,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat disagree,2,1708004432088,1708004441317,\Somewhat disagree\,\Somewhat disagree\,\2\,1708004438239,1708004438239,6151,6151,9229,buq,qns-item-noham,10,654230,0.0-1.0-0.9,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,<b>I have lots of beliefs that I?m only sort of sure about.,Highly disagree,11/94,Somewhat agree,3,1708004441319,1708004463640,\Somewhat agree\,\Somewhat agree\,\3\,1708004462896,1708004462896,21577,21577,22321,buq,qns-item-noham,11,676553,0.0-1.0-0.10,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,"<b>If I go to my favorite restaurant and the food is surprisingly bad, it reminds me there are many disappointments in life.",Highly disagree,12/94,Somewhat disagree,2,1708004463643,1708004475594,\Somewhat disagree\,\Somewhat disagree\,\2\,1708004472516,1708004472516,8873,8873,11951,buq,qns-item-noham,12,688507,0.0-1.0-0.11,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
63f3731fccf0d4e95aa80d11,"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,13/94,Somewhat agree,3,1708004475596,1708004479862,\Somewhat agree\,\Somewhat agree\,\3\,1708004478742,1708004478742,3146,3146,4266,buq,qns-item-noham,13,692775,0.0-1.0-0.12,65ce11a5b732e4800b002af0,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
