PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
65cc1ac6402b90fc2fddeb95,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Highly disagree,1,1708006633118,1708006639969,\Highly disagree\,\Highly disagree\,\1\,1708006638809,1708006638809,5691,5691,6851,buq,qns-item-noham,1,12712,0.0-1.0-0.0,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708006639971,1708006644176,\Somewhat agree\,\Somewhat agree\,\3\,1708006643536,1708006643536,3565,3565,4205,buq,qns-item-noham,2,16918,0.0-1.0-0.1,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708006644180,1708006648513,\Somewhat agree\,\Somewhat agree\,\3\,1708006647745,1708006647745,3565,3565,4333,buq,qns-item-noham,3,21256,0.0-1.0-0.2,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Highly agree,4,1708006648515,1708006651344,\Highly agree\,\Highly agree\,\4\,1708006650752,1708006650752,2237,2237,2829,buq,qns-item-noham,4,24086,0.0-1.0-0.3,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Highly disagree,1,1708006651346,1708006657657,\Somewhat disagree\,\Highly disagree\,\2\,1708006656120,1708006656585,4774,5239,6311,buq,qns-item-noham,5,30399,0.0-1.0-0.4,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly agree,4,1708006657659,1708006662352,\Highly agree\,\Highly agree\,\4\,1708006661536,1708006661536,3877,3877,4693,buq,qns-item-noham,6,35094,0.0-1.0-0.5,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1708006662354,1708006666160,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006665592,1708006665592,3238,3238,3806,buq,qns-item-noham,7,38902,0.0-1.0-0.6,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1708006666161,1708006669937,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006669240,1708006669240,3079,3079,3776,buq,qns-item-noham,8,42679,0.0-1.0-0.7,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly agree,4,1708006669938,1708006673273,\Highly agree\,\Highly agree\,\4\,1708006672361,1708006672361,2423,2423,3335,buq,qns-item-noham,9,46016,0.0-1.0-0.8,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65cc1ac6402b90fc2fddeb95,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708006673275,1708006675330,\Highly agree\,\Highly agree\,\4\,1708006674858,1708006674858,1583,1583,2055,buq,qns-item-noham,10,48072,0.0-1.0-0.9,65ce1c77726e59eeb6124a06,AWAITING REVIEW,2024-02-15T14:15:34.016000Z,2024-02-15T14:26:09.007000Z,,2024-02-15T14:26:09.731440Z,635.0,CVPIIDEI,4,26,Female,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
