PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
65cbbc191dca4c00d532d743,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Highly disagree,1,1707967654794,1707967670014,\Highly disagree\,\Highly disagree\,\1\,1707967668648,1707967668648,13854,13854,15220,buq,qns-item-noham,1,25207,0.0-1.0-0.0,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1707967670016,1707967673567,\Somewhat agree\,\Somewhat agree\,\3\,1707967672697,1707967672697,2681,2681,3551,buq,qns-item-noham,2,28760,0.0-1.0-0.1,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1707967673570,1707967681183,\Somewhat agree\,\Somewhat agree\,\3\,1707967680366,1707967680366,6796,6796,7613,buq,qns-item-noham,3,36376,0.0-1.0-0.2,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1707967681184,1707967684700,\Somewhat agree\,\Somewhat agree\,\3\,1707967683812,1707967683812,2628,2628,3516,buq,qns-item-noham,4,39893,0.0-1.0-0.3,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1707967684701,1707967689150,\Somewhat agree\,\Somewhat agree\,\3\,1707967688229,1707967688229,3528,3528,4449,buq,qns-item-noham,5,44343,0.0-1.0-0.4,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat disagree,2,1707967689151,1707967694650,\Somewhat disagree\,\Somewhat disagree\,\2\,1707967693780,1707967693780,4629,4629,5499,buq,qns-item-noham,6,49843,0.0-1.0-0.5,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat agree,3,1707967694652,1707967698016,\Somewhat agree\,\Somewhat agree\,\3\,1707967697135,1707967697135,2483,2483,3364,buq,qns-item-noham,7,53209,0.0-1.0-0.6,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1707967698017,1707967702061,\Somewhat agree\,\Somewhat disagree\,\3\,1707967700544,1707967701316,2527,3299,4044,buq,qns-item-noham,8,57254,0.0-1.0-0.7,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1707967702063,1707967707298,\Somewhat agree\,\Somewhat agree\,\3\,1707967706546,1707967706546,4483,4483,5235,buq,qns-item-noham,9,62491,0.0-1.0-0.8,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65cbbc191dca4c00d532d743,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat agree,3,1707967707300,1707967725361,\Somewhat agree\,\Somewhat agree\,\3\,1707967721909,1707967721909,14609,14609,18061,buq,qns-item-noham,10,80554,0.0-1.0-0.9,65cd847909abc71d8bdb9100,AWAITING REVIEW,2024-02-15T03:27:00.161000Z,2024-02-15T03:38:07.788000Z,,2024-02-15T03:38:08.434324Z,668.0,CVPIIDEI,3,24,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
