PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
62d59a7b40c07da2c0a5b473,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat agree,3,1708005475593,1708005492321,\Somewhat agree\,\Somewhat agree\,\3\,1708005491471,1708005491471,15878,15878,16728,buq,qns-item-noham,1,23600,0.0-1.0-0.0,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Highly agree,4,1708005492322,1708005498052,\Highly agree\,\Highly agree\,\4\,1708005497339,1708005497339,5017,5017,5730,buq,qns-item-noham,2,29331,0.0-1.0-0.1,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708005498055,1708005505500,\Somewhat agree\,\Somewhat agree\,\3\,1708005504897,1708005504897,6842,6842,7445,buq,qns-item-noham,3,36779,0.0-1.0-0.2,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat disagree,2,1708005505501,1708005510163,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005509390,1708005509390,3889,3889,4662,buq,qns-item-noham,4,41442,0.0-1.0-0.3,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708005510166,1708005517525,\Somewhat agree\,\Somewhat agree\,\3\,1708005516820,1708005516820,6654,6654,7359,buq,qns-item-noham,5,48804,0.0-1.0-0.4,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly agree,4,1708005517526,1708005521495,\Highly agree\,\Highly agree\,\4\,1708005520809,1708005520809,3283,3283,3969,buq,qns-item-noham,6,52774,0.0-1.0-0.5,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat agree,3,1708005521497,1708005526939,\Somewhat agree\,\Somewhat agree\,\3\,1708005526352,1708005526352,4855,4855,5442,buq,qns-item-noham,7,58218,0.0-1.0-0.6,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1708005526940,1708005530164,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005529578,1708005529578,2638,2638,3224,buq,qns-item-noham,8,61443,0.0-1.0-0.7,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly agree,4,1708005530168,1708005533696,\Highly agree\,\Highly agree\,\4\,1708005533106,1708005533106,2938,2938,3528,buq,qns-item-noham,9,64975,0.0-1.0-0.8,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
62d59a7b40c07da2c0a5b473,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat disagree,2,1708005533699,1708005539463,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005538758,1708005538758,5059,5059,5764,buq,qns-item-noham,10,70742,0.0-1.0-0.9,65ce18397f2081c133dd09d6,AWAITING REVIEW,2024-02-15T13:57:37.073000Z,2024-02-15T14:10:38.931000Z,,2024-02-15T14:10:39.537129Z,782.0,CVPIIDEI,1241,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
