PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
63e5257dc5aceb22cee2ddf1,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708006949405,1708006967926,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006965850,1708006965850,16445,16445,18521,buq,qns-item-noham,1,36041,0.0-1.0-0.0,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708006967941,1708006977158,\Somewhat agree\,\Somewhat agree\,\3\,1708006975932,1708006975932,7991,7991,9217,buq,qns-item-noham,2,45273,0.0-1.0-0.1,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708006977161,1708006997368,\Somewhat agree\,\Somewhat agree\,\3\,1708006994480,1708006994480,17319,17319,20207,buq,qns-item-noham,3,65483,0.0-1.0-0.2,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708006997371,1708007011960,\Somewhat agree\,\Somewhat agree\,\3\,1708007011245,1708007011245,13874,13874,14589,buq,qns-item-noham,4,80075,0.0-1.0-0.3,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Highly disagree,1,1708007011963,1708007026324,\Highly disagree\,\Highly disagree\,\1\,1708007022030,1708007022030,10067,10067,14361,buq,qns-item-noham,5,94439,0.0-1.0-0.4,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly disagree,1,1708007026327,1708007032524,\Highly disagree\,\Highly disagree\,\1\,1708007031068,1708007031068,4741,4741,6197,buq,qns-item-noham,6,100639,0.0-1.0-0.5,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1708007032528,1708007045179,\Somewhat disagree\,\Somewhat disagree\,\2\,1708007044002,1708007044002,11474,11474,12651,buq,qns-item-noham,7,113294,0.0-1.0-0.6,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Highly disagree,1,1708007045182,1708007050226,\Highly disagree\,\Highly disagree\,\1\,1708007048843,1708007048843,3661,3661,5044,buq,qns-item-noham,8,118341,0.0-1.0-0.7,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly disagree,1,1708007050229,1708007058877,\Highly disagree\,\Highly disagree\,\1\,1708007058077,1708007058077,7848,7848,8648,buq,qns-item-noham,9,126992,0.0-1.0-0.8,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
63e5257dc5aceb22cee2ddf1,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708007058880,1708007071553,\Highly agree\,\Highly agree\,\4\,1708007062066,1708007062066,3186,3186,12673,buq,qns-item-noham,10,139668,0.0-1.0-0.9,65ce1dc2ae6c37b77f823330,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
