PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
62dc4a5fef307ee53c61afcc,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat agree,3,1707970009568,1707970016038,\Somewhat agree\,\Somewhat agree\,\3\,1707970015025,1707970015025,5457,5457,6470,buq,qns-item-noham,1,17345,0.0-1.0-0.0,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat disagree,2,1707970016042,1707970021057,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970020031,1707970020031,3989,3989,5015,buq,qns-item-noham,2,22363,0.0-1.0-0.1,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Highly disagree,1,1707970021058,1707970029513,\Highly disagree\,\Highly disagree\,\1\,1707970028749,1707970028749,7691,7691,8455,buq,qns-item-noham,3,30819,0.0-1.0-0.2,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1707970029515,1707970034039,\Somewhat agree\,\Somewhat agree\,\3\,1707970033347,1707970033347,3832,3832,4524,buq,qns-item-noham,4,35345,0.0-1.0-0.3,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1707970034040,1707970043979,\Somewhat agree\,\Somewhat agree\,\3\,1707970039171,1707970039171,5131,5131,9939,buq,qns-item-noham,5,45285,0.0-1.0-0.4,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat disagree,2,1707970043980,1707970049914,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970049070,1707970049070,5090,5090,5934,buq,qns-item-noham,6,51220,0.0-1.0-0.5,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1707970049915,1707970076042,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970075363,1707970075363,25448,25448,26127,buq,qns-item-noham,7,77348,0.0-1.0-0.6,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat agree,3,1707970076043,1707970083941,\Somewhat agree\,\Somewhat agree\,\3\,1707970081066,1707970081066,5023,5023,7898,buq,qns-item-noham,8,85247,0.0-1.0-0.7,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1707970083942,1707970093558,\Somewhat agree\,\Somewhat agree\,\3\,1707970090869,1707970090869,6927,6927,9616,buq,qns-item-noham,9,94864,0.0-1.0-0.8,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat agree,3,1707970093559,1707970098232,\Somewhat agree\,\Somewhat agree\,\3\,1707970097237,1707970097237,3678,3678,4673,buq,qns-item-noham,10,99538,0.0-1.0-0.9,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I have lots of beliefs that I?m only sort of sure about.,Highly disagree,11/94,Highly agree,4,1707970098233,1707970103364,\Highly agree\,\Highly agree\,\4\,1707970102600,1707970102600,4367,4367,5131,buq,qns-item-noham,11,104670,0.0-1.0-0.10,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>If I go to my favorite restaurant and the food is surprisingly bad, it reminds me there are many disappointments in life.",Highly disagree,12/94,Somewhat agree,3,1707970103365,1707970111416,\Somewhat agree\,\Somewhat agree\,\3\,1707970110725,1707970110725,7360,7360,8051,buq,qns-item-noham,12,112722,0.0-1.0-0.11,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,13/94,Somewhat agree,3,1707970111417,1707970116180,\Somewhat agree\,\Somewhat agree\,\3\,1707970115481,1707970115481,4064,4064,4763,buq,qns-item-noham,13,117486,0.0-1.0-0.12,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>When I talk to others, I often worry I?ll convince them of something I didn?t mean to.",Highly disagree,14/94,Somewhat disagree,2,1707970116181,1707970125699,\Somewhat agree\,\Somewhat disagree\,\3\,1707970124248,1707970124764,8067,8583,9518,buq,qns-item-noham,14,127005,0.0-1.0-0.13,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I would need to learn something utterly shocking about my party in order to change my political views.,Highly disagree,15/94,Highly agree,4,1707970125700,1707970132455,\Highly agree\,\Highly agree\,\4\,1707970131649,1707970131649,5949,5949,6755,buq,qns-item-noham,15,133761,0.0-1.0-0.14,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>When I have new experiences, I tend to think of them as unique.",Highly disagree,16/94,Somewhat agree,3,1707970132456,1707970136998,\Somewhat agree\,\Somewhat agree\,\3\,1707970136153,1707970136153,3697,3697,4542,buq,qns-item-noham,16,138305,0.0-1.0-0.15,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I change my mind about specific policies pretty frequently.,Highly disagree,17/94,Somewhat disagree,2,1707970136999,1707970200993,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970200265,1707970200265,63266,63266,63994,buq,qns-item-noham,17,202299,0.0-1.0-0.16,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>If a politician in my political party supports something I disagree with, I give them the benefit of the doubt, as such issues often involve hidden complexities that aren?t obvious.   ",Highly disagree,18/94,Somewhat agree,3,1707970200994,1707970207980,\Somewhat agree\,\Somewhat agree\,\3\,1707970205385,1707970205385,4391,4391,6986,buq,qns-item-noham,18,209286,0.0-1.0-0.17,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>People?s bad politics are usually motivated by hatefulness.,Highly disagree,19/94,Somewhat agree,3,1707970207981,1707970212024,\Somewhat agree\,\Somewhat agree\,\3\,1707970211321,1707970211321,3340,3340,4043,buq,qns-item-noham,19,213330,0.0-1.0-0.18,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I think a lot about how to reconcile my beliefs with one another.,Highly disagree,20/94,Somewhat agree,3,1707970212025,1707970217760,\Somewhat agree\,\Somewhat agree\,\3\,1707970217057,1707970217057,5032,5032,5735,buq,qns-item-noham,20,219066,0.0-1.0-0.19,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I might have false beliefs about important topics.,Highly disagree,21/94,Somewhat disagree,2,1707970217761,1707970221413,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970220349,1707970220349,2588,2588,3652,buq,qns-item-noham,21,222719,0.0-1.0-0.20,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>If a good friend of mine does something unexpected that upsets me, I feel like I don?t know them anymore.",Highly disagree,22/94,Somewhat agree,3,1707970221414,1707970226913,\Somewhat disagree\,\Somewhat agree\,\2\,1707970225149,1707970226300,3735,4886,5499,buq,qns-item-noham,22,228219,0.0-1.0-0.21,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Other people?s beliefs are often incoherent.,Highly disagree,23/94,Highly agree,4,1707970226914,1707970230633,\Highly agree\,\Highly agree\,\4\,1707970229923,1707970229923,3009,3009,3719,buq,qns-item-noham,23,231939,0.0-1.0-0.22,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>Every now and then, a new experience will unsettle beliefs I?ve had for a while.",Highly disagree,24/94,Somewhat agree,3,1707970230634,1707970235250,\Somewhat agree\,\Somewhat agree\,\3\,1707970234282,1707970234282,3648,3648,4616,buq,qns-item-noham,24,236556,0.0-1.0-0.23,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Some policies I agree with in principle are so bad I don?t support them. ,Highly disagree,25/94,Somewhat disagree,2,1707970235251,1707970240905,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970239721,1707970239721,4470,4470,5654,buq,qns-item-noham,25,242211,0.0-1.0-0.24,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>I?m pretty sure I?ve accidentally spread false information.,Highly disagree,26/94,Somewhat agree,3,1707970240906,1707970244865,\Somewhat agree\,\Somewhat agree\,\3\,1707970244001,1707970244001,3095,3095,3959,buq,qns-item-noham,26,246171,0.0-1.0-0.25,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>If I go to my favorite restaurant and the food is unexpectedly bad, then they have changed owners.",Highly disagree,27/94,Somewhat disagree,2,1707970244866,1707970252030,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970251205,1707970251205,6339,6339,7164,buq,qns-item-noham,27,253336,0.0-1.0-0.26,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,"<b>In politics, it?s important to trust your friends and family.",Highly disagree,28/94,Somewhat agree,3,1707970252031,1707970254805,\Somewhat agree\,\Somewhat agree\,\3\,1707970254141,1707970254141,2110,2110,2774,buq,qns-item-noham,28,256111,0.0-1.0-0.27,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>It?s OK to have some conflicting beliefs.,Highly disagree,29/94,Somewhat agree,3,1707970254806,1707970258709,\Somewhat agree\,\Somewhat agree\,\3\,1707970256963,1707970256963,2157,2157,3903,buq,qns-item-noham,29,260015,0.0-1.0-0.28,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Listening to people I disagree with makes my opinions better.,Highly disagree,30/94,Somewhat agree,3,1707970258710,1707970266460,\Somewhat agree\,\Somewhat agree\,\3\,1707970264868,1707970264868,6158,6158,7750,buq,qns-item-noham,30,267766,0.0-1.0-0.29,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>My moral compass sometimes makes it harder to determine what?s true.,Highly disagree,31/94,Somewhat disagree,2,1707970266461,1707970271634,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970270732,1707970270732,4271,4271,5173,buq,qns-item-noham,31,272940,0.0-1.0-0.30,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
62dc4a5fef307ee53c61afcc,<b>Evidence pointing in the wrong direction isn?t really evidence at all.,Highly disagree,32/94,Somewhat disagree,2,1707970271635,1707970279363,\Somewhat disagree\,\Somewhat disagree\,\2\,1707970278709,1707970278709,7074,7074,7728,buq,qns-item-noham,32,280669,0.0-1.0-0.31,65cd8b8155674c544e5d40f5,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
