PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
60fdcfdeb5c7968c899442e8,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat agree,3,1708006527255,1708006545910,\Somewhat agree\,\Somewhat agree\,\3\,1708006544637,1708006544637,17382,17382,18655,buq,qns-item-noham,1,25812,0.0-1.0-0.0,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Highly agree,4,1708006545911,1708006551942,\Highly agree\,\Highly agree\,\4\,1708006551203,1708006551203,5292,5292,6031,buq,qns-item-noham,2,31844,0.0-1.0-0.1,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708006551952,1708006559775,\Somewhat agree\,\Somewhat agree\,\3\,1708006558684,1708006558684,6732,6732,7823,buq,qns-item-noham,3,39677,0.0-1.0-0.2,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708006559777,1708006565526,\Somewhat agree\,\Somewhat agree\,\3\,1708006564115,1708006564115,4338,4338,5749,buq,qns-item-noham,4,45428,0.0-1.0-0.3,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708006565528,1708006576250,\Somewhat agree\,\Somewhat agree\,\3\,1708006573004,1708006573004,7476,7476,10722,buq,qns-item-noham,5,56152,0.0-1.0-0.4,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Highly agree,4,1708006576252,1708006583707,\Highly agree\,\Highly agree\,\4\,1708006581953,1708006581953,5701,5701,7455,buq,qns-item-noham,6,63609,0.0-1.0-0.5,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat disagree,2,1708006583709,1708006595165,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006591655,1708006591655,7946,7946,11456,buq,qns-item-noham,7,75067,0.0-1.0-0.6,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1708006595167,1708006600672,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006599890,1708006599890,4723,4723,5505,buq,qns-item-noham,8,80574,0.0-1.0-0.7,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat disagree,2,1708006600673,1708006605059,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006604037,1708006604037,3364,3364,4386,buq,qns-item-noham,9,84961,0.0-1.0-0.8,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Somewhat agree,3,1708006605060,1708006609387,\Somewhat agree\,\Somewhat agree\,\3\,1708006608781,1708006608781,3721,3721,4327,buq,qns-item-noham,10,89289,0.0-1.0-0.9,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I have lots of beliefs that I?m only sort of sure about.,Highly disagree,11/94,Somewhat disagree,2,1708006609389,1708006616932,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006615073,1708006615073,5684,5684,7543,buq,qns-item-noham,11,96834,0.0-1.0-0.10,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>If I go to my favorite restaurant and the food is surprisingly bad, it reminds me there are many disappointments in life.",Highly disagree,12/94,Somewhat disagree,2,1708006616934,1708006650110,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006648955,1708006648955,32021,32021,33176,buq,qns-item-noham,12,130012,0.0-1.0-0.11,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,13/94,Somewhat agree,3,1708006650112,1708006654326,\Somewhat agree\,\Somewhat agree\,\3\,1708006653620,1708006653620,3508,3508,4214,buq,qns-item-noham,13,134228,0.0-1.0-0.12,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>When I talk to others, I often worry I?ll convince them of something I didn?t mean to.",Highly disagree,14/94,Highly disagree,1,1708006654328,1708006660094,\Highly disagree\,\Highly disagree\,\1\,1708006659074,1708006659074,4746,4746,5766,buq,qns-item-noham,14,139996,0.0-1.0-0.13,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I would need to learn something utterly shocking about my party in order to change my political views.,Highly disagree,15/94,Somewhat disagree,2,1708006660096,1708006671354,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006670763,1708006670763,10667,10667,11258,buq,qns-item-noham,15,151256,0.0-1.0-0.14,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>When I have new experiences, I tend to think of them as unique.",Highly disagree,16/94,Somewhat disagree,2,1708006671357,1708006678427,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006677473,1708006677473,6116,6116,7070,buq,qns-item-noham,16,158329,0.0-1.0-0.15,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I change my mind about specific policies pretty frequently.,Highly disagree,17/94,Somewhat disagree,2,1708006678430,1708006683326,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006682206,1708006682206,3776,3776,4896,buq,qns-item-noham,17,163228,0.0-1.0-0.16,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>If a politician in my political party supports something I disagree with, I give them the benefit of the doubt, as such issues often involve hidden complexities that aren?t obvious.   ",Highly disagree,18/94,Somewhat disagree,2,1708006683328,1708006695655,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006694899,1708006694899,11571,11571,12327,buq,qns-item-noham,18,175557,0.0-1.0-0.17,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>People?s bad politics are usually motivated by hatefulness.,Highly disagree,19/94,Somewhat agree,3,1708006695656,1708006711991,\Somewhat agree\,\Somewhat agree\,\3\,1708006705615,1708006705615,9959,9959,16335,buq,qns-item-noham,19,191894,0.0-1.0-0.18,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I think a lot about how to reconcile my beliefs with one another.,Highly disagree,20/94,Somewhat disagree,2,1708006711995,1708006716570,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006715779,1708006715779,3784,3784,4575,buq,qns-item-noham,20,196472,0.0-1.0-0.19,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I might have false beliefs about important topics.,Highly disagree,21/94,Somewhat agree,3,1708006716573,1708006724097,\Somewhat agree\,\Somewhat agree\,\3\,1708006723407,1708006723407,6834,6834,7524,buq,qns-item-noham,21,203999,0.0-1.0-0.20,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>If a good friend of mine does something unexpected that upsets me, I feel like I don?t know them anymore.",Highly disagree,22/94,Highly disagree,1,1708006724099,1708006734650,\Highly disagree\,\Highly disagree\,\1\,1708006729259,1708006729259,5160,5160,10551,buq,qns-item-noham,22,214552,0.0-1.0-0.21,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Other people?s beliefs are often incoherent.,Highly disagree,23/94,Somewhat disagree,2,1708006736247,1708006741073,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006740018,1708006740018,3771,3771,4826,buq,qns-item-noham,23,220975,0.0-1.0-0.22,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>Every now and then, a new experience will unsettle beliefs I?ve had for a while.",Highly disagree,24/94,Somewhat agree,3,1708006741075,1708006750249,\Somewhat agree\,\Somewhat agree\,\3\,1708006748121,1708006748121,7046,7046,9174,buq,qns-item-noham,24,230151,0.0-1.0-0.23,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>Some policies I agree with in principle are so bad I don?t support them. ,Highly disagree,25/94,Somewhat disagree,2,1708006750252,1708006766003,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006758857,1708006765291,8605,15039,15751,buq,qns-item-noham,25,245905,0.0-1.0-0.24,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,<b>I?m pretty sure I?ve accidentally spread false information.,Highly disagree,26/94,Somewhat agree,3,1708006766006,1708006769826,\Somewhat agree\,\Somewhat agree\,\3\,1708006768429,1708006768429,2423,2423,3820,buq,qns-item-noham,26,249728,0.0-1.0-0.25,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
60fdcfdeb5c7968c899442e8,"<b>If I go to my favorite restaurant and the food is unexpectedly bad, then they have changed owners.",Highly disagree,27/94,Somewhat disagree,2,1708006769828,1708006778214,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006774065,1708006774065,4237,4237,8386,buq,qns-item-noham,27,258116,0.0-1.0-0.26,65ce1c4dbf66fbd4ab0f1d7f,AWAITING REVIEW,2024-02-15T14:15:29.263000Z,2024-02-15T14:27:49.502000Z,,2024-02-15T14:27:50.146441Z,741.0,CVPIIDEI,22,28,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
