PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
5e53f169e6ef3b3f14d0c0f9,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708005496365,1708005509517,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005504534,1708005504534,8169,8169,13152,buq,qns-item-noham,1,41148,0.0-1.0-0.0,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708005509521,1708005514726,\Somewhat agree\,\Somewhat agree\,\3\,1708005513894,1708005513894,4373,4373,5205,buq,qns-item-noham,2,46357,0.0-1.0-0.1,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Highly agree,4,1708005514728,1708005518995,\Highly agree\,\Highly agree\,\4\,1708005518212,1708005518212,3484,3484,4267,buq,qns-item-noham,3,50626,0.0-1.0-0.2,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708005518996,1708005523008,\Somewhat agree\,\Somewhat agree\,\3\,1708005522403,1708005522403,3407,3407,4012,buq,qns-item-noham,4,54639,0.0-1.0-0.3,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat agree,3,1708005523009,1708005529144,\Somewhat agree\,\Somewhat agree\,\3\,1708005528107,1708005528107,5098,5098,6135,buq,qns-item-noham,5,60775,0.0-1.0-0.4,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat disagree,2,1708005529145,1708005535848,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005534997,1708005534997,5852,5852,6703,buq,qns-item-noham,6,67479,0.0-1.0-0.5,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat agree,3,1708005535849,1708005543687,\Somewhat agree\,\Somewhat agree\,\3\,1708005542229,1708005542229,6380,6380,7838,buq,qns-item-noham,7,75318,0.0-1.0-0.6,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1708005543688,1708005547334,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005546569,1708005546569,2881,2881,3646,buq,qns-item-noham,8,78965,0.0-1.0-0.7,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1708005547335,1708005551442,\Somewhat agree\,\Somewhat agree\,\3\,1708005550485,1708005550485,3150,3150,4107,buq,qns-item-noham,9,83073,0.0-1.0-0.8,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly agree,4,1708005551443,1708005554946,\Highly agree\,\Highly agree\,\4\,1708005554238,1708005554238,2795,2795,3503,buq,qns-item-noham,10,86577,0.0-1.0-0.9,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I have lots of beliefs that I?m only sort of sure about.,Highly disagree,11/94,Somewhat agree,3,1708005554947,1708005560042,\Somewhat agree\,\Somewhat agree\,\3\,1708005559418,1708005559418,4471,4471,5095,buq,qns-item-noham,11,91673,0.0-1.0-0.10,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>If I go to my favorite restaurant and the food is surprisingly bad, it reminds me there are many disappointments in life.",Highly disagree,12/94,Somewhat agree,3,1708005560044,1708005567440,\Somewhat agree\,\Somewhat agree\,\3\,1708005566469,1708005566469,6425,6425,7396,buq,qns-item-noham,12,99071,0.0-1.0-0.11,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>If you are paying attention, please select ?Somewhat agree?",Highly disagree,13/94,Somewhat agree,3,1708005567442,1708005570386,\Somewhat agree\,\Somewhat agree\,\3\,1708005569699,1708005569699,2257,2257,2944,buq,qns-item-noham,13,102017,0.0-1.0-0.12,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>When I talk to others, I often worry I?ll convince them of something I didn?t mean to.",Highly disagree,14/94,Highly agree,4,1708005570388,1708005576077,\Highly agree\,\Highly agree\,\4\,1708005575239,1708005575239,4851,4851,5689,buq,qns-item-noham,14,107708,0.0-1.0-0.13,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I would need to learn something utterly shocking about my party in order to change my political views.,Highly disagree,15/94,Somewhat disagree,2,1708005576079,1708005585573,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005584347,1708005584347,8268,8268,9494,buq,qns-item-noham,15,117204,0.0-1.0-0.14,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>When I have new experiences, I tend to think of them as unique.",Highly disagree,16/94,Somewhat disagree,2,1708005585575,1708005593874,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005593029,1708005593029,7454,7454,8299,buq,qns-item-noham,16,125505,0.0-1.0-0.15,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I change my mind about specific policies pretty frequently.,Highly disagree,17/94,Somewhat disagree,2,1708005593875,1708005600853,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005600134,1708005600134,6259,6259,6978,buq,qns-item-noham,17,132484,0.0-1.0-0.16,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>If a politician in my political party supports something I disagree with, I give them the benefit of the doubt, as such issues often involve hidden complexities that aren?t obvious.   ",Highly disagree,18/94,Somewhat agree,3,1708005600855,1708005612463,\Somewhat agree\,\Somewhat agree\,\3\,1708005611573,1708005611573,10718,10718,11608,buq,qns-item-noham,18,144094,0.0-1.0-0.17,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>People?s bad politics are usually motivated by hatefulness.,Highly disagree,19/94,Somewhat disagree,2,1708005612465,1708005617973,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005617199,1708005617199,4734,4734,5508,buq,qns-item-noham,19,149604,0.0-1.0-0.18,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I think a lot about how to reconcile my beliefs with one another.,Highly disagree,20/94,Somewhat agree,3,1708005617974,1708005622498,\Somewhat agree\,\Somewhat agree\,\3\,1708005621870,1708005621870,3896,3896,4524,buq,qns-item-noham,20,154129,0.0-1.0-0.19,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,<b>I might have false beliefs about important topics.,Highly disagree,21/94,Somewhat agree,3,1708005622499,1708005626486,\Somewhat agree\,\Somewhat agree\,\3\,1708005625760,1708005625760,3261,3261,3987,buq,qns-item-noham,21,158117,0.0-1.0-0.20,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
5e53f169e6ef3b3f14d0c0f9,"<b>If a good friend of mine does something unexpected that upsets me, I feel like I don?t know them anymore.",Highly disagree,22/94,Somewhat disagree,2,1708005626487,1708005634185,\Somewhat disagree\,\Somewhat disagree\,\2\,1708005632907,1708005632907,6420,6420,7698,buq,qns-item-noham,22,165816,0.0-1.0-0.21,65ce182948863a23df3b818b,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
