PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
6119e2fc2605933b16ea87c0,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Highly disagree,1,1708006460839,1708006470330,\Highly disagree\,\Highly disagree\,\1\,1708006468858,1708006468858,8019,8019,9491,buq,qns-item-noham,1,15551,0.0-1.0-0.0,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat disagree,2,1708006470332,1708006473837,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006473314,1708006473314,2982,2982,3505,buq,qns-item-noham,2,19058,0.0-1.0-0.1,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Highly agree,4,1708006473839,1708006477407,\Highly agree\,\Highly agree\,\4\,1708006476751,1708006476751,2912,2912,3568,buq,qns-item-noham,3,22628,0.0-1.0-0.2,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708006477408,1708006479678,\Somewhat agree\,\Somewhat agree\,\3\,1708006479104,1708006479104,1696,1696,2270,buq,qns-item-noham,4,24900,0.0-1.0-0.3,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat disagree,2,1708006479680,1708006485061,\Somewhat agree\,\Somewhat disagree\,\3\,1708006483360,1708006484448,3680,4768,5381,buq,qns-item-noham,5,30282,0.0-1.0-0.4,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat disagree,2,1708006485063,1708006491678,\Somewhat disagree\,\Somewhat disagree\,\2\,1708006491090,1708006491090,6027,6027,6615,buq,qns-item-noham,6,36899,0.0-1.0-0.5,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Highly disagree,1,1708006491680,1708006495521,\Highly disagree\,\Highly disagree\,\1\,1708006494880,1708006494880,3200,3200,3841,buq,qns-item-noham,7,40742,0.0-1.0-0.6,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Highly disagree,1,1708006495522,1708006499007,\Somewhat disagree\,\Highly disagree\,\2\,1708006497825,1708006498232,2303,2710,3485,buq,qns-item-noham,8,44228,0.0-1.0-0.7,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Highly disagree,1,1708006499008,1708006520538,\Somewhat disagree\,\Highly disagree\,\2\,1708006518923,1708006519827,19915,20819,21530,buq,qns-item-noham,9,65759,0.0-1.0-0.8,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
6119e2fc2605933b16ea87c0,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly disagree,1,1708006520540,1708006523317,\Highly disagree\,\Highly disagree\,\1\,1708006522731,1708006522731,2191,2191,2777,buq,qns-item-noham,10,68538,0.0-1.0-0.9,65ce1c245d118e169dcf927a,AWAITING REVIEW,2024-02-15T14:14:01.183000Z,2024-02-15T14:26:08.238000Z,,2024-02-15T14:26:08.837983Z,728.0,CVPIIDEI,1225,23,Female,White,United States,United States,United States,English,Yes,Part-Time,Not Applicable
