PROLIFIC_PID,Question,qns_options,quest_num,answer,answer_num,question_load_timestamp,next_btn_timestamp,text_selected,final_text_selected,option_num_selected,preview_timestamps,final_text_selected_time_stamp,rt_first_option_click,rt_final_option_click,rt_submit_click,questionnaire,trial_type,trial_index,time_elapsed,internal_node_id,Demographic_Submission id,Demographic_Status,Demographic_Started at,Demographic_Completed at,Demographic_Reviewed at,Demographic_Archived at,Demographic_Time taken,Demographic_Completion code,Demographic_Total approvals,Demographic_Age,Demographic_Sex,Demographic_Ethnicity simplified,Demographic_Country of birth,Demographic_Country of residence,Demographic_Nationality,Demographic_Language,Demographic_Student status,Demographic_Employment status,Demographic_Custom study tncs accepted at
59d8ae913e5ea00001e1d05f,<b>Knowing what?s true and knowing what to do about it are usually basically the same.,Highly disagree,1/94,Somewhat disagree,2,1708008316920,1708008360191,\Somewhat disagree\,\Somewhat disagree\,\2\,1708008358849,1708008358849,41929,41929,43271,buq,qns-item-noham,1,69156,0.0-1.0-0.0,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>Most people just believe whatever is convenient for them.,Highly disagree,2/94,Somewhat agree,3,1708008360193,1708008365077,\Somewhat agree\,\Somewhat agree\,\3\,1708008364357,1708008364357,4164,4164,4884,buq,qns-item-noham,2,74042,0.0-1.0-0.1,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>Having some big beliefs helps me sort out minor ones.,Highly disagree,3/94,Somewhat agree,3,1708008365080,1708008373195,\Somewhat agree\,\Somewhat agree\,\3\,1708008372161,1708008372161,7081,7081,8115,buq,qns-item-noham,3,82160,0.0-1.0-0.2,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>Political questions are usually pretty complicated.,Highly disagree,4/94,Somewhat agree,3,1708008373196,1708008421918,\Somewhat disagree\,\Somewhat agree\,\2\,1708008415170,1708008421340,41974,48144,48722,buq,qns-item-noham,4,130883,0.0-1.0-0.3,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>Figuring out what?s important in life requires learning a lot of facts.,Highly disagree,5/94,Somewhat disagree,2,1708008421919,1708008430060,\Somewhat disagree\,\Somewhat disagree\,\2\,1708008429041,1708008429041,7122,7122,8141,buq,qns-item-noham,5,139025,0.0-1.0-0.4,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>It is difficult for me to remember the last time I was surprised by politics.,Highly disagree,6/94,Somewhat agree,3,1708008430061,1708008489481,\Somewhat agree\,\Somewhat agree\,\3\,1708008482556,1708008482556,52495,52495,59420,buq,qns-item-noham,6,198446,0.0-1.0-0.5,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>People?s false beliefs are understandable.,Highly disagree,7/94,Somewhat agree,3,1708008489482,1708008497342,\Somewhat agree\,\Somewhat agree\,\3\,1708008493904,1708008493904,4422,4422,7860,buq,qns-item-noham,7,206308,0.0-1.0-0.6,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>I spend a lot of time trying to be informed about politics.,Highly disagree,8/94,Somewhat disagree,2,1708008497343,1708008502646,\Somewhat disagree\,\Somewhat disagree\,\2\,1708008502081,1708008502081,4738,4738,5303,buq,qns-item-noham,8,211611,0.0-1.0-0.7,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>I think a lot about whether my beliefs are right.,Highly disagree,9/94,Somewhat agree,3,1708008502647,1708008510763,\Somewhat agree\,\Somewhat agree\,\3\,1708008507644,1708008507644,4997,4997,8116,buq,qns-item-noham,9,219728,0.0-1.0-0.8,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
59d8ae913e5ea00001e1d05f,<b>Statistics can be pretty misleading sometimes.,Highly disagree,10/94,Highly disagree,1,1708008510764,1708008514936,\Highly disagree\,\Highly disagree\,\1\,1708008514348,1708008514348,3584,3584,4172,buq,qns-item-noham,10,223901,0.0-1.0-0.9,65ce21bff9d31cc457b8465c,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
