Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65391bcbcf658662476068d6,631b428359f449b8159625f8,APPROVED,2023-10-25T13:44:57.434000Z,2023-10-25T14:08:31.298000Z,2023-10-26T00:07:59.840000Z,2023-10-25T14:08:31.766600Z,1414.0,CVPIIDEI,890,36,Male,Asian,United States,United States,United States,English,No,Full-Time,
65391be1991828b5086e5a46,5eddc8a72514f6af43655a8a,TIMED-OUT,2023-10-25T13:46:31.773000Z,,,2024-02-02T04:01:04.681453Z,8604873.0,,538,26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65391c3dd44629fa048c92d7,60f98abd446a8ee5ed91a8cd,APPROVED,2023-10-25T13:46:41.492000Z,2023-10-25T14:16:29.971000Z,2023-10-26T00:08:18.174000Z,2023-10-25T14:16:30.507379Z,1789.0,CVPIIDEI,913,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391c80aacf7be8da3b9eaa,60858334390f28f5a4fb79d3,APPROVED,2023-10-25T13:47:47.714000Z,2023-10-25T13:59:41.495000Z,2023-10-26T00:08:23.662000Z,2023-10-25T13:59:42.466821Z,714.0,CVPIIDEI,1673,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391d51f07bcf1d6c1e2dc7,5a22d662d6fdbc00011c92ce,APPROVED,2023-10-25T13:51:19.672000Z,2023-10-25T14:06:56.266000Z,2023-10-26T00:08:54.644000Z,2023-10-25T14:06:56.724463Z,937.0,CVPIIDEI,2488,39,Male,White,United States,United States,United States,English,No,Full-Time,
65391d99f5296f80377ccd41,58c38ef58158840001b5c230,APPROVED,2023-10-25T13:52:31.813000Z,2023-10-25T14:15:24.024000Z,2023-10-26T00:08:57.735000Z,2023-10-25T14:15:24.536589Z,1373.0,CVPIIDEI,2594,36,Male,White,United States,United States,United States,English,No,Full-Time,
65391dd329bd0c542efa1dad,6365c4871dc80ca12379cf8e,APPROVED,2023-10-25T13:53:30.210000Z,2023-10-25T14:07:16.027000Z,2023-10-26T00:07:57.674000Z,2023-10-25T14:07:16.542639Z,826.0,CVPIIDEI,1088,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
65391dda0b183fdc3e1feb63,5f4962321798ec4bf94a655f,APPROVED,2023-10-25T13:53:42.243000Z,2023-10-25T14:03:22.484000Z,2023-10-26T00:08:30.450000Z,2023-10-25T14:03:23.092865Z,581.0,CVPIIDEI,859,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391dffaacf7be8da3b9ef5,62def0e20f5de21c88a7ffe7,APPROVED,2023-10-25T13:54:10.897000Z,2023-10-25T14:22:17.001000Z,2023-10-26T00:08:02.549000Z,2023-10-25T14:22:17.614199Z,1687.0,CVPIIDEI,1494,30,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391e192c33798205c2de1e,6148f6fb0d27af3991e8d01e,APPROVED,2023-10-25T13:55:31.461000Z,2023-10-25T14:39:16.012000Z,2023-10-26T00:08:11.675000Z,2023-10-25T14:39:16.640086Z,2625.0,CVPIIDEI,165,26,Male,Other,United States,United States,United States,English,No,Full-Time,
65391e466b7a3dfe96f97f5d,643938b25859961c24ec8ae2,APPROVED,2023-10-25T13:55:26.137000Z,2023-10-25T14:07:59.865000Z,2023-10-26T00:07:50.100000Z,2023-10-25T14:08:00.381472Z,754.0,CVPIIDEI,251,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391e4d9992888f030bf462,62d06d1b651d6922f62fab9b,APPROVED,2023-10-25T14:02:54.943000Z,2023-10-25T14:15:10.357000Z,2023-10-26T00:08:03.801000Z,2023-10-25T14:15:10.781433Z,736.0,CVPIIDEI,257,28,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391e6c824423f6f38c9341,5eb18087e9d94a27f784874b,APPROVED,2023-10-25T13:55:58.595000Z,2023-10-25T14:29:25.077000Z,2023-10-26T00:08:38.653000Z,2023-10-25T14:29:25.655236Z,2007.0,CVPIIDEI,1012,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391ee7cb77d17352b370e6,616f727b03e888e0f8213eec,APPROVED,2023-10-25T13:57:59.980000Z,2023-10-25T14:36:18.449000Z,2023-10-26T00:08:09.345000Z,2023-10-25T14:36:19.016516Z,2299.0,CVPIIDEI,1942,32,Male,White,United States,United States,United States,English,No,Full-Time,
65391ef4c07fd90eda6c1d64,60e7739644eb45bfddedf039,APPROVED,2023-10-25T13:58:16.276000Z,2023-10-25T14:15:15.003000Z,2023-10-26T00:08:20.682000Z,2023-10-25T14:15:15.780134Z,1019.0,CVPIIDEI,4174,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391efa897d68dd53a06b45,62b4ef82055cec7135502ada,APPROVED,2023-10-25T13:58:18.661000Z,2023-10-25T14:36:50.839000Z,2023-10-26T00:08:05.675000Z,2023-10-25T14:36:51.545617Z,2313.0,CVPIIDEI,604,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391f1a2324df7d17887d18,59715b4b50e2f000016fe00e,APPROVED,2023-10-25T13:59:02.659000Z,2023-10-25T14:38:16.243000Z,2023-10-26T00:08:56.318000Z,2023-10-25T14:38:16.879667Z,2354.0,CVPIIDEI,5033,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65393103c591c5651bea4a5c,6441a0b968ccfb017694a842,APPROVED,2023-10-25T15:15:39.548000Z,2023-10-25T16:05:53.051000Z,2023-10-26T00:07:48.193000Z,2023-10-25T16:05:54.401104Z,3014.0,CVPIIDEI,954,25,Male,Asian,United States,United States,United States,English,No,Full-Time,
65cd874bde506510669b580e,63929d48d18e60dd8b5e4463,AWAITING REVIEW,2024-02-15T03:39:11.301000Z,2024-02-15T04:11:41.352000Z,,2024-02-15T04:11:41.838302Z,1951.0,CVPIIDEI,141,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65cd8b8155674c544e5d40f5,62dc4a5fef307ee53c61afcc,AWAITING REVIEW,2024-02-15T03:56:56.141000Z,2024-02-15T04:18:16.534000Z,,2024-02-15T04:18:17.507782Z,1281.0,CVPIIDEI,866,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Not Applicable
65ce11a5b732e4800b002af0,63f3731fccf0d4e95aa80d11,AWAITING REVIEW,2024-02-15T13:29:15.832000Z,2024-02-15T14:06:12.794000Z,,2024-02-15T14:06:13.453019Z,2217.0,CVPIIDEI,1248,35,Male,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce15732334780fe61d9e8b,63c3164c08ff110d63b44dc6,AWAITING REVIEW,2024-02-15T13:45:30.661000Z,2024-02-15T14:45:02.725000Z,,2024-02-15T14:45:03.428758Z,3573.0,CVPIIDEI,211,33,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce182948863a23df3b818b,5e53f169e6ef3b3f14d0c0f9,AWAITING REVIEW,2024-02-15T13:57:22.743000Z,2024-02-15T14:09:52.873000Z,,2024-02-15T14:09:53.422668Z,751.0,CVPIIDEI,590,32,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
65ce19f651308eb68e6b77e5,6413577c3565b8c76d846034,AWAITING REVIEW,2024-02-15T14:05:16.580000Z,2024-02-15T14:13:57.808000Z,,2024-02-15T14:13:58.505213Z,522.0,CVPIIDEI,1749,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1ab1ccc2f2b8401248ac,612c6bd26f5f81c5765989d9,AWAITING REVIEW,2024-02-15T14:12:31.397000Z,2024-02-15T14:50:54.475000Z,,2024-02-15T14:50:55.082533Z,2304.0,CVPIIDEI,1812,32,Male,Other,United States,United States,United States,English,No,Other,Not Applicable
65ce1ae623904ca092ab1b19,65bcf8803dd951130ffbef23,AWAITING REVIEW,2024-02-15T14:08:44.386000Z,2024-02-15T14:16:57.290000Z,,2024-02-15T14:16:57.863622Z,493.0,CVPIIDEI,110,25,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),Not Applicable
65ce1b0f1fc630bbf054a831,63d1ba26718c4dbbc09475e8,AWAITING REVIEW,2024-02-15T14:09:43.931000Z,2024-02-15T14:21:09.276000Z,,2024-02-15T14:21:10.234807Z,686.0,CVPIIDEI,1510,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1bb09fcc51092f25ac48,6290c6d191ba8fb0309ebfc9,AWAITING REVIEW,2024-02-15T14:12:26.170000Z,2024-02-15T14:22:17.852000Z,,2024-02-15T14:22:18.555549Z,592.0,CVPIIDEI,1346,27,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1c15e08c7567019df6b2,63d7ff8dba0dc23728426ecd,AWAITING REVIEW,2024-02-15T14:13:45.808000Z,2024-02-15T14:25:23.725000Z,,2024-02-15T14:25:24.357242Z,698.0,CVPIIDEI,527,32,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1d23726e59eeb6124a2a,63e5b3e89a3823139cb9d35e,AWAITING REVIEW,2024-02-15T14:23:37.375000Z,2024-02-15T15:18:03.559000Z,,2024-02-15T15:18:04.100811Z,3267.0,CVPIIDEI,703,33,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1d3cce2e52ff64afc47d,56213a1aed6e5a0005c7f760,AWAITING REVIEW,2024-02-15T14:18:45.404000Z,2024-02-15T14:35:37.578000Z,,2024-02-15T14:35:38.066548Z,1013.0,CVPIIDEI,2409,39,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1d6a6375d4276c8a1606,60f989f2b726f86c3d24e13e,AWAITING REVIEW,2024-02-15T14:23:14.389000Z,2024-02-15T14:44:31.036000Z,,2024-02-15T14:44:31.496523Z,1277.0,CVPIIDEI,2648,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1dc2ae6c37b77f823330,63e5257dc5aceb22cee2ddf1,AWAITING REVIEW,2024-02-15T14:21:02.858000Z,2024-02-15T14:38:11.439000Z,,2024-02-15T14:38:12.172788Z,1029.0,CVPIIDEI,2478,32,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1dc2d4a33ea7a58daa48,62d04f92bfa53e94ef2fabaf,AWAITING REVIEW,2024-02-15T14:20:56.182000Z,2024-02-15T14:38:44.999000Z,,2024-02-15T14:38:45.533735Z,1069.0,CVPIIDEI,849,39,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1e6cab6434f5e14383de,633266bf68544440fd064f94,AWAITING REVIEW,2024-02-15T14:23:44.783000Z,2024-02-15T15:04:53.889000Z,,2024-02-15T15:04:54.598372Z,2470.0,CVPIIDEI,916,36,Male,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1e8281197c75c2316f35,63d40481d12fc9cc4c1adab0,AWAITING REVIEW,2024-02-15T14:24:07.533000Z,2024-02-15T14:32:19.585000Z,,2024-02-15T14:32:20.137628Z,493.0,CVPIIDEI,1336,27,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1ea56a18d7d1f985910d,610898813e48dc2864965122,AWAITING REVIEW,2024-02-15T14:24:40.951000Z,2024-02-15T14:53:03.610000Z,,2024-02-15T14:53:04.568781Z,1703.0,CVPIIDEI,4124,27,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ce1ecb19d5f8847e385522,5f91ad1383e7f604b18ae4cb,AWAITING REVIEW,2024-02-15T14:25:21.572000Z,2024-02-15T14:34:34.019000Z,,2024-02-15T14:34:34.599003Z,553.0,CVPIIDEI,1179,26,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1eeaa80b51191daf7e9a,5930c7fdfa699e0001017cc1,AWAITING REVIEW,2024-02-15T14:25:46.027000Z,2024-02-15T14:36:35.523000Z,,2024-02-15T14:36:36.420431Z,650.0,CVPIIDEI,589,36,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce1f58535efc6f91fd62dc,6135752aa4ee5158b0708670,AWAITING REVIEW,2024-02-15T14:27:36.248000Z,2024-02-15T15:17:02.758000Z,,2024-02-15T15:17:03.299673Z,2967.0,CVPIIDEI,1213,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce1f64064cd8260efd2ea8,5f57620f2095071eaf7a8224,AWAITING REVIEW,2024-02-15T14:27:50.975000Z,2024-02-15T14:36:56.395000Z,,2024-02-15T14:36:56.866365Z,546.0,CVPIIDEI,3271,25,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Not Applicable
65ce1fa6a80b51191daf7ec6,6235539e17f00ae3c9756495,AWAITING REVIEW,2024-02-15T14:29:00.864000Z,2024-02-15T14:40:33.339000Z,,2024-02-15T14:40:34.125353Z,693.0,CVPIIDEI,850,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce1fe51768174c8c687025,63089d7c2b7355354a6b9783,AWAITING REVIEW,2024-02-15T14:30:00.818000Z,2024-02-15T14:39:22.093000Z,,2024-02-15T14:39:22.613262Z,562.0,CVPIIDEI,282,22,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce202c5c88af7bddb963ca,5ac70920a3ba7a0001b4ba8c,AWAITING REVIEW,2024-02-15T14:31:17.765000Z,2024-02-15T14:41:16.023000Z,,2024-02-15T14:41:16.612062Z,599.0,CVPIIDEI,128,38,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED,Not Applicable
65ce20448b324d7ecb9de720,5d0dca2cecd8f60017eaddb3,AWAITING REVIEW,2024-02-15T14:31:32.602000Z,2024-02-15T15:20:59.457000Z,,2024-02-15T15:21:00.021941Z,2967.0,CVPIIDEI,1571,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce20787311e0807fe3bf8b,5dd0749782569a156ed4f658,AWAITING REVIEW,2024-02-15T14:32:31.249000Z,2024-02-15T14:41:09.699000Z,,2024-02-15T14:41:10.490522Z,519.0,CVPIIDEI,1805,30,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce20889b5f597492d243dc,5cd8a78e0f0de600018e782f,AWAITING REVIEW,2024-02-15T14:34:41.713000Z,2024-02-15T15:05:13.306000Z,,2024-02-15T15:05:13.883077Z,1832.0,CVPIIDEI,3443,33,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce2090846439b984dbe607,65108d02742b73e5f03efb63,AWAITING REVIEW,2024-02-15T14:36:22.300000Z,2024-02-15T15:14:08.090000Z,,2024-02-15T15:14:09.061224Z,2266.0,CVPIIDEI,209,32,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce210a780605d135385585,5c082f58b5b7c80001dd5bf4,AWAITING REVIEW,2024-02-15T14:34:53.750000Z,2024-02-15T14:42:59.470000Z,,2024-02-15T14:43:00.013100Z,486.0,CVPIIDEI,137,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),Not Applicable
65ce213ff2f16c6a9e8c662d,5c36c5a851707e0001cd533d,AWAITING REVIEW,2024-02-15T14:37:27.729000Z,2024-02-15T14:46:29.889000Z,,2024-02-15T14:46:30.430421Z,543.0,CVPIIDEI,4496,38,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce2151508301bba9318cbe,65afcb27f5b821959d9ef2a0,AWAITING REVIEW,2024-02-15T14:36:06.507000Z,2024-02-15T14:48:11.871000Z,,2024-02-15T14:48:12.633681Z,726.0,CVPIIDEI,96,36,Male,Other,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce216b8bc77b8f88da62ef,6418886a921030399cc91e71,AWAITING REVIEW,2024-02-15T14:36:37.827000Z,2024-02-15T14:57:53.897000Z,,2024-02-15T14:57:54.395317Z,1277.0,CVPIIDEI,61,37,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
65ce2177272ed735b56247d7,636148d7c918791f6fc8d86c,AWAITING REVIEW,2024-02-15T14:36:48.010000Z,2024-02-15T14:51:01.296000Z,,2024-02-15T14:51:01.775765Z,854.0,CVPIIDEI,504,34,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
65ce2182c3acaed2024fd267,652c1127ce21a1fecfc05fbc,AWAITING REVIEW,2024-02-15T14:38:24.082000Z,2024-02-15T15:14:35.159000Z,,2024-02-15T15:14:35.798501Z,2172.0,CVPIIDEI,509,36,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
65ce21a0011e383dd0e3c049,562be0d4733ea00011162e31,AWAITING REVIEW,2024-02-15T14:37:25.131000Z,2024-02-15T14:50:16.807000Z,,2024-02-15T14:50:17.340440Z,772.0,CVPIIDEI,2958,29,Male,Asian,United States,United States,United States,English,Yes,Full-Time,Not Applicable
65ce21a84359fb1c228c66a0,63ed2115f26baf8010950f68,AWAITING REVIEW,2024-02-15T14:47:27.738000Z,2024-02-15T14:58:27.263000Z,,2024-02-15T14:58:27.907857Z,660.0,CVPIIDEI,1533,22,Male,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
65ce21b116bb961d68282a7e,5f171e9023611c038f0bd539,AWAITING REVIEW,2024-02-15T14:37:42.530000Z,2024-02-15T14:43:22.647000Z,,2024-02-15T14:43:23.280543Z,341.0,CVPIIDEI,2708,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce21bff9d31cc457b8465c,59d8ae913e5ea00001e1d05f,AWAITING REVIEW,2024-02-15T14:37:51.791000Z,2024-02-15T15:11:56.426000Z,,2024-02-15T15:11:57.159874Z,2045.0,CVPIIDEI,6409,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce21fdc91222bcb97d4c16,5748077a5e5491000e3bf711,AWAITING REVIEW,2024-02-15T14:39:16.266000Z,2024-02-15T14:46:10.025000Z,,2024-02-15T14:46:10.705094Z,414.0,CVPIIDEI,4918,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,Due to start a new job within the next month,Not Applicable
65ce221f8639327e2e5462ca,6418fa57a5d4085174100296,AWAITING REVIEW,2024-02-15T14:49:21.834000Z,2024-02-15T14:59:48.172000Z,,2024-02-15T14:59:48.671521Z,627.0,CVPIIDEI,364,27,Male,Asian,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce223349d41a23007d1a85,6543abcd121016ebc6f86436,AWAITING REVIEW,2024-02-15T14:40:28.007000Z,2024-02-15T15:07:21.809000Z,,2024-02-15T15:07:23.167026Z,1614.0,CVPIIDEI,665,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce2242f956b6a7e2282b03,5d7085f70a426200186bc676,AWAITING REVIEW,2024-02-15T14:40:06.991000Z,2024-02-15T14:49:14.084000Z,,2024-02-15T14:49:14.655800Z,548.0,CVPIIDEI,164,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce22434359fb1c228c66ea,6003ef9269c7814f0ca7b46a,AWAITING REVIEW,2024-02-15T14:40:03.087000Z,2024-02-15T15:21:29.268000Z,,2024-02-15T15:21:29.978725Z,2487.0,CVPIIDEI,2529,35,Male,DATA_EXPIRED,Philippines,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65ce22690fa6c2d702eb8d1a,6599312cf5e647dbf119f679,AWAITING REVIEW,2024-02-15T14:40:54.400000Z,2024-02-15T15:13:59.956000Z,,2024-02-15T15:14:00.659233Z,1986.0,CVPIIDEI,253,36,Male,Black,Nigeria,United States,United States,English,Yes,Full-Time,Not Applicable
65ce22701768174c8c6870c6,6568a71757a0ddeca59c05dc,AWAITING REVIEW,2024-02-15T14:40:52.821000Z,2024-02-15T15:08:01.066000Z,,2024-02-15T15:08:01.692643Z,1629.0,CVPIIDEI,50,38,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce23cff2f16c6a9e8c66b5,5e822890dd6f1a944e1b81d5,AWAITING REVIEW,2024-02-15T14:47:58.143000Z,2024-02-15T14:57:02.062000Z,,2024-02-15T14:57:02.541865Z,544.0,CVPIIDEI,1234,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,Not Applicable
65ce2a8100b342998f91ca08,64012ede87cf8786dede05b6,AWAITING REVIEW,2024-02-15T15:15:18.781000Z,2024-02-15T15:31:12.353000Z,,2024-02-15T15:31:13.378058Z,954.0,CVPIIDEI,1729,35,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
65ce350a811d2de5c1d6a813,55b2d3f2fdf99b525bc839aa,AWAITING REVIEW,2024-02-15T16:00:21.772000Z,2024-02-15T16:41:42.944000Z,,2024-02-15T16:41:43.896872Z,2482.0,CVPIIDEI,3757,36,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6539141f60348c88a74a5eab,610c2ed3e8d063ca63e9b4af,APPROVED,2023-10-25T13:12:04.040000Z,2023-10-25T13:40:14.325000Z,2023-10-26T00:07:11.188000Z,2023-10-25T13:40:14.920598Z,1691.0,CVPIIDEI,351,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6539154d410393c4b64a63bb,6524022b30e81247918e1f50,APPROVED,2023-10-25T13:17:05.185000Z,2023-10-25T13:42:55.813000Z,2023-10-26T00:07:12.909000Z,2023-10-25T13:42:56.328756Z,1551.0,CVPIIDEI,77,32,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
6539181e76ddfb72c2b85f6a,5ec4815fa0c12817c4f8e846,APPROVED,2023-10-25T13:29:07.835000Z,2023-10-25T13:38:03.394000Z,2023-10-26T00:07:34.389000Z,2023-10-25T13:38:03.917852Z,536.0,CVPIIDEI,827,26,Female,Black,United States,United States,United States,English,Yes,Unemployed (and job seeking),
6539187f897d68dd53a06960,5f2d95153c1140074cc81b4c,APPROVED,2023-10-25T13:30:46.351000Z,2023-10-25T14:07:39.172000Z,2023-10-26T00:08:31.823000Z,2023-10-25T14:07:39.626586Z,2213.0,CVPIIDEI,3533,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6539188bae4832647b7c1282,6050896eb3d95354f1e2cb8a,APPROVED,2023-10-25T13:30:53.978000Z,2023-10-25T13:54:42.425000Z,2023-10-26T00:08:25.123000Z,2023-10-25T13:54:42.897293Z,1429.0,CVPIIDEI,648,27,Female,White,United States,United States,United States,English,No,Part-Time,
6539198cc1d916e0c726ea62,63d13b586b230d231577a44b,APPROVED,2023-10-25T13:35:25.903000Z,2023-10-25T13:46:02.599000Z,2023-10-26T00:07:54.100000Z,2023-10-25T13:46:03.130568Z,637.0,CVPIIDEI,654,35,Female,White,United States,United States,United States,English,No,Full-Time,
653919994fcc9ac6dafd3f07,60d1af27fbac62dfb9687c96,APPROVED,2023-10-25T13:35:26.471000Z,2023-10-25T14:00:07.675000Z,2023-10-26T00:08:22.184000Z,2023-10-25T14:00:08.415921Z,1482.0,CVPIIDEI,400,22,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
653919b234104f7c65bb80be,5e1907e796a3711d107baeb6,APPROVED,2023-10-25T13:35:50.639000Z,2023-10-25T13:43:58.925000Z,2023-10-26T00:08:42.031000Z,2023-10-25T13:43:59.390027Z,489.0,CVPIIDEI,801,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
653919d8190545416ac60d91,629a7466cebc9523d66d4d8e,APPROVED,2023-10-25T13:36:30.343000Z,2023-10-25T13:49:38.943000Z,2023-10-26T00:08:07.094000Z,2023-10-25T13:49:39.492621Z,789.0,CVPIIDEI,153,24,Female,White,United States,United States,United States,English,Yes,Part-Time,
